,Intensidy Mean,Intensidy Max,Intensidy Min,Intensity STD,F0 Mean,F0 Max,F0 Min,F0 STD,Spect Mean,Spect Max,Spect Min,Spect Std,Tempo
365,71.24008610313527,84.17173635570651,46.88636681538769,9.249448593496187,131.32888396551363,490.3693953093364,108.76729582884111,52.94910785378205,-68.85369110107422,3.814697265625e-06,-80.0,18.581871032714844,6.4
366,70.95117957284519,86.55855680752624,47.902693573902475,10.957011222802961,136.1190188116104,598.8209253407864,109.42475199985745,82.966108266231,-70.4805679321289,0.0,-80.0,16.546781539916992,6.334841628959172
367,71.15606922173649,86.74360278266354,47.5282600494842,10.079884530593677,116.26743665618794,128.16418897427525,101.1138156432926,5.181687964676636,-70.58159637451172,0.0,-80.0,16.654890060424805,7.425742574255821
368,71.67419772806814,87.16454415928366,52.44364460909946,8.74492414001338,130.41055447094976,518.7728053655177,92.39349714556771,78.43597687763962,-70.4239273071289,0.0,-80.0,16.7176456451416,7.083333333334407
369,57.732540868918214,69.51246467702505,48.84092412700955,5.368655032420355,81.96968800368715,81.96968800368715,81.96968800368715,0.0,-63.56440353393555,0.0,-80.0,24.472002029418945,4.347826086956178
370,67.49338047830715,84.58797961900423,42.33420652141877,10.159425695330421,132.19669312596665,573.902579459987,105.65114458959293,86.25728968228447,-69.4077377319336,-3.814697265625e-06,-80.0,17.7225341796875,6.1728395061721
371,70.64843899975327,86.90306965761403,48.26460747830274,9.959178983975072,126.04216332136997,500.8983827151004,101.38315491611426,62.6582240933335,-70.61225128173828,3.814697265625e-06,-80.0,16.31905746459961,6.464924346629598
372,67.62250281345888,85.46175461221193,48.13108596597662,11.394142695074704,111.81228790519863,132.13844540730344,85.06504482972377,8.255577798791194,-71.42139434814453,-3.814697265625e-06,-80.0,15.208765029907227,6.959706959705754
373,70.61303000340216,86.84616101692917,47.17598188956675,7.8660072924121,117.5487049408031,378.43544380454625,75.22895355980198,38.22552444674278,-71.16162872314453,0.0,-80.0,15.458087921142578,6.69014084507008
374,67.8985839664626,84.56665203161992,50.66804045252955,9.28862262510528,121.93875116528436,237.40459363165206,98.3994911668111,28.798983656585214,-70.49057006835938,0.0,-80.0,16.305330276489258,7.309941520467681
375,70.65235174327313,86.41423912915442,58.6743420607239,6.611921521286078,178.37187636055705,397.269830786546,75.01322053728096,109.64480392743208,-71.40837860107422,0.0,-80.0,14.965658187866211,6.396255850233247
376,69.6471733590687,85.67648817180952,43.257650648597576,8.025051646213797,147.18388959859823,387.5078656108186,75.05776020827176,89.80764703287164,-69.77812194824219,0.0,-80.0,17.176485061645508,4.7169811320757145
377,65.32417008517318,72.51886820790747,51.81567718890588,4.5917750872081955,182.8113831088416,467.9296016246305,93.86207250055378,103.2106391545137,-66.51728820800781,1.9073486328125e-06,-80.0,20.912952423095703,3.4482758620693983
378,70.37639868143201,87.42084687286385,47.4882436565371,10.516463190417133,121.04683294297276,376.80195800809247,90.49114200124727,40.95260589376632,-71.32450866699219,0.0,-80.0,15.510994911193848,6.428571428571011
379,66.76138632836077,86.5749988699406,46.40482095666053,10.633170936080347,114.19837236060535,132.39595575148536,102.01839546587067,5.947889797268758,-72.53477478027344,0.0,-80.0,13.861897468566895,6.048387096775258
380,70.85076257727692,84.88905561611104,51.09733771929058,7.5014602548839555,121.3458626423271,373.4336941998873,74.72968789025018,35.32375539111551,-69.21257781982422,3.814697265625e-06,-80.0,18.024276733398438,6.109979633401403
381,70.36047661990733,86.06678509655383,49.022386867250695,9.343985868798523,112.64561750677436,137.87042185227565,100.5955539357578,7.026230276176016,-71.06258392333984,0.0,-80.0,15.81118106842041,6.853582554517057
382,69.41061684491943,84.9169008087231,48.48734284902412,10.520224289717993,142.67400601445362,590.1543904630346,100.71229616856156,101.2214829509315,-70.00935363769531,0.0,-80.0,17.396137237548828,7.339449541286486
383,63.85852496535995,82.48415143958351,43.29844785618421,8.781484119362071,122.26504547451628,561.7725033191656,99.14788605183263,67.4375692219775,-69.86810302734375,0.0,-80.0,17.129362106323242,5.55555555555648
384,70.43924201595097,86.89378992800843,49.6556746867633,10.525550753061,118.59227808298037,598.7820851393426,81.1558765547669,67.48338786629947,-70.85670471191406,0.0,-80.0,16.164918899536133,6.666666666665816
385,68.59692585959742,85.98689008663814,48.35279480340376,9.722035877786523,148.07824649025582,575.493421868217,90.69618489880402,119.94507415755278,-71.19091796875,0.0,-80.0,15.541075706481934,6.433566433565942
386,67.89683058990646,83.15270413498271,42.13512460723615,10.227297684083661,113.96785804303067,128.5231289240334,102.51715716958459,5.423676721012275,-70.08894348144531,0.0,-80.0,16.946147918701172,6.772908366533276
387,67.5060361282161,83.91907629636643,48.27750024760971,9.48795223553341,116.27924256360778,466.66037812878704,100.32115459791997,35.63377387384628,-70.30965423583984,3.814697265625e-06,-80.0,16.62247657775879,6.284153005464731
388,68.97915762777683,86.14516286943064,47.37106073404395,10.432092907183858,117.68126056688988,190.066760039575,100.31489986771079,12.1893251047537,-70.4508285522461,0.0,-80.0,16.52372932434082,6.369426751591693
